origin,destination,amount,type,src_country,dst_country
C1047,M2620,992312.5759291732,CASH_OUT,GR,BR
C3945,M6660,208251.32361942405,TRANSFER,GB,AU
C3847,M6099,507605.14370325924,TRANSFER,AU,IN
C8837,M5086,642996.3428908,DEBIT,US,IN
C2448,M6581,281387.0515218254,CASH_OUT,IN,ZA
C6449,M3066,307906.6004489589,CASH_OUT,FR,GB
C5470,M7086,659901.0843902546,CREDIT,US,IN
C2441,M7117,200571.2523156229,CREDIT,FR,FR
C4501,M2119,474495.08075019467,DEBIT,ZA,JP
C8506,M5371,845723.6273021481,PAYMENT,AU,GB
C5983,M6315,144122.92061319493,PAYMENT,ZA,BR
C7585,M1478,596800.1519869742,CREDIT,BR,IN
C6801,M3291,221080.68793823387,DEBIT,GR,BR
C3364,M7704,913541.4597179542,CREDIT,ZA,IN
C1467,M6391,859757.176729802,PAYMENT,FR,IN
C3949,M8850,386693.90158174455,TRANSFER,GB,AU
C8826,M5033,148092.0191197743,CASH_OUT,AU,IN
C1020,M5090,151438.7603970493,DEBIT,AU,IN
C2418,M1623,803283.237064803,CASH_OUT,AU,IN
C2043,M5857,468498.0686405227,PAYMENT,GR,GB
C5923,M8497,237118.6060394363,DEBIT,GB,AU
C4021,M5115,103294.99556256355,CASH_OUT,ZA,AU
C1791,M1903,766617.4825235046,PAYMENT,BR,GR
C3822,M6600,164228.9713272979,TRANSFER,ZA,JP
C2593,M3735,24569.786546576775,CASH_OUT,BR,GR
C7427,M7165,283746.52054614475,CREDIT,IN,US
C5693,M7702,539010.6769549557,TRANSFER,AU,GR
C8683,M6169,307887.4609951278,CASH_OUT,GB,AU
C8141,M2494,132082.2559439133,DEBIT,GR,FR
C7424,M7299,543297.449617902,TRANSFER,BR,JP
C8914,M2336,110916.56296808612,TRANSFER,GR,ZA
C1682,M6503,252024.06227446327,CASH_OUT,BR,AU
C3530,M1331,774429.7843307885,PAYMENT,US,ZA
C6120,M8030,13333.260638450147,DEBIT,JP,BR
C1583,M6067,407807.4705233856,CASH_OUT,IN,IN
C6927,M1905,17637.413212324253,CASH_OUT,GB,BR
C5104,M3541,203001.64315320496,CASH_OUT,FR,BR
C5920,M4551,517365.4897493475,TRANSFER,JP,GB
C8563,M2877,488874.8951185464,DEBIT,GR,GR
C7417,M5259,655186.9961305343,CASH_OUT,BR,GR
C7005,M4157,152565.53285829487,TRANSFER,GB,ZA
C3910,M2816,292214.4470155417,CREDIT,FR,AU
C2649,M2132,607190.4375169982,CASH_OUT,US,FR
C2800,M7253,832297.549386567,PAYMENT,GR,IN
C6879,M2174,563579.8143930415,CASH_OUT,AU,IN
C2601,M1107,238743.21672231867,CREDIT,GB,IN
C8700,M2735,56549.83505532401,PAYMENT,FR,GR
C6472,M7999,754740.4481450322,DEBIT,GR,GB
C7042,M6881,876261.836939304,CREDIT,ZA,IN
C1798,M1330,292077.8047513598,PAYMENT,GR,FR
C7008,M5077,258723.44076409357,CASH_OUT,BR,FR
C5576,M7530,594810.9621237543,PAYMENT,GB,US
C7545,M6261,151557.19318882615,TRANSFER,BR,GR
C5800,M4154,945440.1978601775,CASH_OUT,GB,GB
C4802,M6449,568370.5558539612,CASH_OUT,US,AU
C8726,M6366,68238.97794151257,DEBIT,ZA,GB
C6478,M4006,442378.18216754386,PAYMENT,ZA,AU
C5391,M4662,44842.3839888336,CREDIT,BR,FR
C7448,M6746,638911.8436286807,DEBIT,US,BR
C7290,M3332,844379.816240417,DEBIT,IN,AU
C4701,M6018,823545.9514689491,DEBIT,GR,US
C4696,M6618,940327.6112957463,CASH_OUT,JP,FR
C3969,M4858,539088.2743712425,DEBIT,JP,AU
C5679,M8580,511145.5565602842,DEBIT,ZA,GR
C8270,M6650,229420.26509139166,PAYMENT,ZA,IN
C7726,M5595,715112.4552052928,DEBIT,JP,US
C5415,M5008,481296.95107040234,CASH_OUT,AU,AU
C5159,M5776,948008.9086100468,DEBIT,GB,US
C5831,M6181,812594.2950168588,DEBIT,IN,GB
C4305,M2316,360114.17647769244,DEBIT,FR,AU
C4483,M7269,929294.8489364949,PAYMENT,AU,GB
C3841,M7909,507856.5887945011,PAYMENT,BR,ZA
C7212,M1119,324668.56362076907,TRANSFER,GB,JP
C6317,M6829,913238.3904416745,TRANSFER,US,BR
C4751,M7276,597271.243155144,CREDIT,AU,US
C3254,M5203,645428.0969272662,DEBIT,BR,US
C7303,M5392,79296.78759121035,TRANSFER,AU,GR
C2678,M8253,665737.3843943314,TRANSFER,IN,BR
C3628,M1484,598575.5775795401,DEBIT,AU,FR
C4363,M8338,641415.5593466567,CREDIT,FR,GB
C6804,M7276,28825.81993684779,PAYMENT,BR,AU
C7443,M6339,420733.8549277594,PAYMENT,IN,ZA
C4689,M4786,285289.22858320695,DEBIT,FR,BR
C8059,M8745,530438.0861317219,CREDIT,FR,GR
C2604,M1438,715780.5885570194,DEBIT,GR,FR
C1304,M5616,108637.28623994904,PAYMENT,JP,US
C7302,M8134,127153.3659744553,CASH_OUT,GB,GB
C5109,M1455,199409.41717107277,PAYMENT,IN,ZA
C2905,M1525,464080.09845717356,PAYMENT,JP,IN
C8361,M3094,404238.5311815964,CREDIT,US,US
C6592,M7786,160766.7004714444,PAYMENT,AU,ZA
C8813,M3911,369466.5844765312,PAYMENT,FR,GB
C4708,M8710,810572.5228252602,PAYMENT,IN,AU
C8352,M1413,899242.8759979786,TRANSFER,BR,FR
C3016,M2296,108256.7019254954,CREDIT,ZA,GB
C3391,M5284,259616.6742091466,PAYMENT,IN,GB
C1569,M4073,879424.0817541718,PAYMENT,BR,FR
C6539,M5988,150866.21772136723,PAYMENT,AU,JP
C6188,M8654,888274.914572109,TRANSFER,AU,ZA
C3776,M4069,870511.187779343,DEBIT,FR,GB
C3362,M6032,222538.3069192738,CASH_OUT,FR,GR
C4810,M7998,513848.6168398013,DEBIT,US,US
C1193,M4549,177463.24457862697,TRANSFER,US,ZA
C5361,M3537,494559.59176184615,CASH_OUT,JP,FR
C5161,M4030,502790.1380174597,CREDIT,AU,BR
C2524,M1647,410594.992295397,CASH_OUT,IN,JP
C8830,M5803,282448.3959744182,PAYMENT,ZA,ZA
C5928,M4254,492128.90412150254,DEBIT,GB,GB
C5292,M3945,552155.7796111817,CREDIT,AU,AU
C7967,M5716,292178.98862996977,TRANSFER,JP,BR
C1763,M8324,965500.0559803882,PAYMENT,BR,US
C2186,M4498,322929.9085106051,PAYMENT,JP,AU
C2975,M7620,598411.5096594576,DEBIT,ZA,IN
C6948,M7423,280978.560567976,CREDIT,GR,IN
C3676,M2042,157809.41601497657,CASH_OUT,GR,JP
C3489,M2821,658376.439309516,CASH_OUT,US,US
C3967,M2155,800856.2590614693,TRANSFER,GB,JP
C8420,M6941,302520.593474483,CASH_OUT,GB,GR
C8625,M5078,977703.8421576195,DEBIT,FR,GR
C2892,M1291,24387.228836868933,DEBIT,GR,IN
C1606,M5890,684926.2406111528,TRANSFER,IN,GR
C4325,M2773,715614.1378553859,CREDIT,US,US
C2292,M7999,621027.8257417717,CASH_OUT,GR,IN
C4963,M5697,141360.03891962027,DEBIT,AU,JP
C1787,M2298,252447.18876167334,CREDIT,AU,JP
C1065,M2722,975803.7092926721,CREDIT,FR,US
C3426,M1549,825709.8393735441,CREDIT,US,GB
C6533,M1415,945730.9115698294,PAYMENT,FR,IN
C7994,M1092,927384.9617644062,CREDIT,GR,GR
C5394,M4698,796720.3851638616,CASH_OUT,BR,BR
C2836,M3297,786303.5478916351,PAYMENT,JP,GR
C2397,M6288,405442.8518254665,CREDIT,ZA,ZA
C8933,M8155,840895.4773901218,CREDIT,GR,JP
C7934,M5295,552819.8047182448,TRANSFER,AU,IN
C3672,M2520,907554.0132946874,PAYMENT,IN,JP
C1775,M7077,2026.0837073912176,TRANSFER,FR,BR
C6059,M6243,766508.2912218232,CASH_OUT,JP,FR
C8723,M4151,36456.15044977917,CASH_OUT,US,JP
C2183,M8700,378743.2351375999,PAYMENT,ZA,JP
C7402,M2495,871830.5390438396,DEBIT,GR,US
C8867,M7706,346053.6476094335,CREDIT,IN,GR
C1105,M6685,244068.4632589825,CASH_OUT,GR,FR
C5505,M3874,195599.88098416413,DEBIT,JP,GB
C7166,M8092,415308.9559068632,TRANSFER,GB,US
C5369,M3535,768505.2452133858,DEBIT,JP,IN
C2147,M2127,849654.1864907584,CREDIT,AU,GR
C4416,M7083,787657.968849936,CREDIT,ZA,GB
C6401,M5908,353636.8193949289,DEBIT,GB,US
C6254,M6120,10677.138287629257,DEBIT,IN,ZA
C5825,M8512,807879.829859631,PAYMENT,GB,AU
C7894,M5020,852822.7525144541,DEBIT,US,GB
C2475,M8534,335545.36368757416,DEBIT,FR,BR
C7511,M3312,601763.7503941654,PAYMENT,JP,GR
C4155,M3810,674532.3114286144,CASH_OUT,GR,GB
C6802,M4639,904386.5251241763,CREDIT,AU,BR
C3503,M1913,186152.52928218653,DEBIT,JP,GB
C2238,M2309,295738.99418844364,CREDIT,ZA,GB
C8357,M3164,771990.5629733265,CREDIT,BR,AU
C8273,M3392,347085.4786529065,CREDIT,US,JP
C3977,M4148,471232.3601122978,DEBIT,US,JP
C2976,M8443,941096.0711615435,PAYMENT,FR,GB
C8920,M2507,698860.0483138801,PAYMENT,US,IN
C7446,M5178,464773.7041532133,TRANSFER,FR,BR
C6176,M3772,142263.66899335498,TRANSFER,GB,JP
C4799,M6718,270415.76545619394,CASH_OUT,IN,FR
C8822,M6541,694026.4217194425,CASH_OUT,GR,IN
C7533,M3058,522887.9067959393,TRANSFER,IN,IN
C4538,M8051,309896.9257422503,DEBIT,JP,JP
C3225,M5119,94346.80208945574,PAYMENT,GB,US
C5151,M1734,211135.14141735775,CASH_OUT,US,ZA
C6460,M4153,180564.64075775046,CREDIT,IN,JP
C8332,M5312,792379.616861322,DEBIT,GB,BR
C7499,M8072,223735.88967218495,TRANSFER,GR,JP
C8271,M1903,34555.91179634318,TRANSFER,IN,GR
C2691,M2767,75778.84677757221,CASH_OUT,GR,AU
C1702,M4499,173529.6803853277,DEBIT,BR,GB
C4820,M1961,155262.14108789127,CREDIT,AU,AU
C2269,M6437,166333.19029447125,CASH_OUT,IN,JP
C2081,M5001,980588.0935396366,TRANSFER,AU,FR
C6502,M1575,861359.4645994497,TRANSFER,BR,JP
C2039,M1822,120824.71426629597,CREDIT,GR,JP
C6267,M1372,456459.97305383405,PAYMENT,ZA,AU
C6954,M6984,779414.3345717911,CASH_OUT,ZA,IN
C6999,M7593,351291.5734031675,PAYMENT,JP,FR
C4725,M5660,210044.9254940577,PAYMENT,FR,GR
C2634,M8216,716962.8003378068,CREDIT,AU,US
C7139,M2230,273615.258313663,DEBIT,ZA,FR
C7517,M1792,920986.1924588523,PAYMENT,BR,JP
C6776,M4592,214916.62575690373,CREDIT,BR,FR
C6069,M7123,967817.8530495929,PAYMENT,BR,AU
C7269,M8046,400633.23040706775,PAYMENT,US,GR
C1696,M1529,748379.2510440372,CREDIT,IN,US
C7780,M4453,801958.3183815602,CASH_OUT,IN,GR
C5108,M3578,133663.5473034005,CREDIT,US,ZA
C3153,M8233,133870.43834268738,TRANSFER,IN,US
C3624,M8953,511776.4154488092,PAYMENT,BR,JP
C8246,M5133,545143.9838857582,DEBIT,IN,BR
C8133,M5759,342063.27291728224,CASH_OUT,IN,FR
C8312,M4170,995269.458647467,TRANSFER,BR,IN
C6080,M7424,465969.3168197791,TRANSFER,US,JP
C6396,M4544,63214.624150650605,TRANSFER,IN,AU
C4548,M7122,615330.5887455866,PAYMENT,AU,IN
C7690,M3504,878420.1235105839,TRANSFER,GR,GB
C3732,M3028,991383.125605138,PAYMENT,JP,FR
C1823,M1182,575631.6868634559,PAYMENT,FR,ZA
C1121,M6731,972133.3018449604,TRANSFER,AU,JP
C1139,M2224,233827.9277565205,CASH_OUT,GR,GB
C8427,M7589,883555.6535293506,PAYMENT,JP,FR
C8704,M7577,37504.78327253939,DEBIT,FR,GB
C7773,M8331,952404.5275535787,DEBIT,JP,JP
C6065,M7497,179543.9907178054,DEBIT,AU,GB
C1850,M4819,665559.1156805147,TRANSFER,BR,JP
C5017,M2345,326746.3185280186,DEBIT,GB,BR
C2719,M4587,751106.4500099275,CREDIT,US,AU
C5058,M6905,422404.8661339522,CREDIT,GR,ZA
C8455,M8883,759318.8246769115,CREDIT,JP,ZA
C1062,M3822,994000.8078771734,TRANSFER,JP,IN
C5645,M5527,828932.5791457869,CREDIT,ZA,BR
C8538,M4159,164275.15568383306,CASH_OUT,ZA,FR
C6673,M5567,973174.9733717511,PAYMENT,FR,BR
C2499,M2821,352333.6914612174,CREDIT,GR,GR
C1694,M2976,20744.969645509198,CREDIT,BR,ZA
C2041,M1589,300548.0309286402,CASH_OUT,IN,GB
C4221,M8528,535850.8197608985,PAYMENT,ZA,AU
C7699,M4336,661942.0612064222,CREDIT,IN,BR
C1719,M6686,986981.6937580368,TRANSFER,JP,GR
C2012,M8181,477361.0155911968,CREDIT,ZA,BR
C3732,M8269,664149.9510799168,TRANSFER,GR,FR
C8327,M4224,429638.2206198161,CASH_OUT,BR,AU
C1316,M4544,369010.6675182957,TRANSFER,AU,GR
C5395,M6545,307449.0246797637,PAYMENT,ZA,ZA
C1834,M4432,383921.0541968486,CREDIT,IN,AU
C4848,M5757,764388.6480108621,DEBIT,US,IN
C2531,M1636,100881.56663044918,CREDIT,IN,IN
C6812,M7009,12479.493987738022,CREDIT,BR,FR
C1620,M1640,65327.35776067871,CASH_OUT,FR,IN
C5457,M6314,540717.9783916075,PAYMENT,ZA,ZA
C4386,M3784,735628.4241381004,CREDIT,FR,BR
C6633,M5023,625986.058846367,CREDIT,FR,GB
C3490,M8821,882717.2621855752,TRANSFER,ZA,US
C4776,M8843,768003.929583076,CREDIT,IN,US
C7827,M3260,553597.6459024651,DEBIT,JP,IN
C7740,M3579,563215.9753536774,CASH_OUT,GB,AU
C3631,M2661,789922.4864463072,DEBIT,US,AU
C5150,M8617,744915.0939716995,PAYMENT,US,GR
C1481,M1008,226089.9898254741,CASH_OUT,GB,IN
C4246,M1503,149173.2805063775,PAYMENT,ZA,GB
C1705,M7262,881389.6637006836,PAYMENT,IN,GB
C4618,M4017,980406.2608402866,CASH_OUT,GB,AU
C8659,M4689,771815.6087458167,PAYMENT,JP,ZA
C6381,M5729,711575.4247484703,PAYMENT,IN,GB
C6302,M6371,465070.9997470501,DEBIT,IN,BR
C8630,M2947,901025.6300454835,DEBIT,GR,GB
C4788,M8633,489108.6064251109,CASH_OUT,BR,GR
C5369,M6735,235547.91980491925,TRANSFER,US,GR
C6090,M7086,151280.20830960773,DEBIT,ZA,FR
C4429,M4515,49552.99203582905,CASH_OUT,GB,US
C3183,M3929,912430.0569513616,PAYMENT,US,ZA
C4775,M4977,582091.2892421932,CASH_OUT,IN,GR
C2078,M2083,320084.3611643733,DEBIT,GB,FR
C7916,M4049,224959.00469718812,DEBIT,AU,GR
C3167,M7183,200802.45299660708,TRANSFER,ZA,US
C8936,M1542,811979.1583722032,CASH_OUT,FR,IN
C8334,M5759,174254.61633581851,DEBIT,GB,JP
C1161,M1508,781560.0175263159,CASH_OUT,FR,JP
C1038,M2015,187432.2285962906,PAYMENT,AU,JP
C7569,M5975,318491.64224627655,DEBIT,IN,US
C7148,M7880,955167.7219773456,PAYMENT,GR,GR
C3988,M6961,850138.6253753279,CREDIT,US,GR
C5481,M5473,679616.6566515329,CREDIT,ZA,FR
C1078,M3889,931648.5780524957,TRANSFER,BR,GR
C3382,M4627,987034.9106371361,PAYMENT,BR,ZA
C7985,M2942,293586.7973577504,CASH_OUT,FR,GR
C8395,M7126,863702.5668790698,CREDIT,JP,JP
C8233,M3685,195848.61228916686,TRANSFER,US,US
C8101,M3188,441681.7826477783,CREDIT,US,AU
C7334,M2183,115300.61869180427,TRANSFER,IN,GR
C8666,M4284,746133.7958266418,CREDIT,ZA,BR
C6940,M6354,384491.7121548573,CREDIT,BR,GR
C8834,M8370,317290.80228633847,PAYMENT,GR,ZA
C8014,M6347,734611.8527126003,CREDIT,JP,ZA
C6582,M2212,135216.95326636633,DEBIT,FR,BR
C3760,M2094,530253.9515555915,TRANSFER,ZA,GB
C8946,M3080,864627.7251361256,CREDIT,US,IN
C4572,M7414,580399.918936669,PAYMENT,US,FR
C1887,M2927,20907.81507074705,TRANSFER,IN,AU
C8780,M2574,108876.32537163267,PAYMENT,FR,JP
C3638,M6341,474375.4935214049,CREDIT,FR,JP
C6300,M6872,26292.656723041273,CREDIT,GR,US
C4081,M3648,50889.919586276956,CASH_OUT,GR,GR
C7862,M8152,10493.442000992833,PAYMENT,BR,AU
C5883,M4177,547896.1466722254,DEBIT,AU,AU
C5704,M5953,764977.3330809058,DEBIT,ZA,AU
C3051,M5383,808650.1237402925,PAYMENT,FR,GR
C4302,M6078,812413.8079667767,CASH_OUT,JP,GB
C1870,M4118,634808.0043265871,CASH_OUT,IN,FR
C7203,M6337,733584.9505697669,TRANSFER,ZA,ZA
C5134,M4456,72203.56372813298,PAYMENT,ZA,AU
C1507,M3348,989320.1040604261,PAYMENT,IN,ZA
C8688,M8205,443465.1077921922,CASH_OUT,FR,FR
C3723,M1716,897093.6084463298,TRANSFER,AU,IN
C5028,M4921,714399.0379901812,TRANSFER,ZA,IN
C5209,M4532,890425.0682536851,DEBIT,FR,US
C3246,M6023,446397.2369437076,TRANSFER,ZA,BR
C1765,M6830,803123.2865472669,CASH_OUT,US,ZA
C4014,M4766,191271.16286723406,CASH_OUT,IN,ZA
C8231,M7924,116854.12839413181,CREDIT,BR,IN
C2598,M5550,135541.53868927798,DEBIT,ZA,IN
C4450,M4551,880099.8744728083,CREDIT,US,IN
C1136,M1883,98307.68339324846,CASH_OUT,ZA,GB
C3428,M1517,878294.170006482,CREDIT,ZA,ZA
C3533,M7954,935311.7036423215,TRANSFER,IN,GR
C7231,M1079,983681.7556542079,PAYMENT,GR,ZA
C8441,M3033,260724.75143101634,CREDIT,GR,BR
C8002,M2512,869906.8017474274,PAYMENT,GB,US
C4199,M5282,510333.4305009419,CREDIT,US,IN
C8082,M2287,30163.430301696695,PAYMENT,BR,BR
C8282,M7237,110815.87461189642,PAYMENT,AU,ZA
C5054,M7809,803158.0861535411,CREDIT,FR,JP
C6631,M6419,48828.238990973805,TRANSFER,FR,IN
C8473,M8009,956206.8667146608,TRANSFER,BR,ZA
C8941,M1831,481271.65936306823,PAYMENT,JP,FR
C1656,M3019,234312.4582641093,DEBIT,GB,US
C8098,M1601,781906.64870658,CREDIT,JP,AU
C7408,M1334,214602.72652256925,DEBIT,ZA,AU
C7852,M2568,445885.88108706695,CREDIT,ZA,ZA
C6575,M6564,411874.6253563565,TRANSFER,GB,JP
C7779,M1680,575836.1189934127,DEBIT,ZA,ZA
C4781,M2235,764407.9605263644,PAYMENT,IN,GR
C4373,M4989,66123.99575582951,DEBIT,AU,FR
C6078,M1576,323569.69217146887,CREDIT,ZA,ZA
C5536,M8971,534899.5542929459,DEBIT,ZA,GR
C3014,M3058,758971.4249393782,CREDIT,GB,US
C3120,M5219,266542.9649330592,DEBIT,AU,IN
C8165,M5717,526737.2273605742,CASH_OUT,GR,FR
C3586,M1484,510453.8722606053,CASH_OUT,GB,FR
C8042,M8401,133314.18409252178,CASH_OUT,US,GR
C5197,M1666,615576.8301016897,PAYMENT,IN,US
C6389,M2506,818253.6129449087,PAYMENT,ZA,FR
C5573,M3473,741618.2827347254,PAYMENT,GR,FR
C4465,M6136,871241.7174621469,CREDIT,ZA,GR
C8457,M1732,771170.6476032569,CASH_OUT,GB,AU
C1424,M3834,851470.3870558058,CASH_OUT,IN,IN
C2712,M7762,327245.5853774811,CASH_OUT,US,GB
C7284,M3442,776758.3974510501,DEBIT,US,GR
C2666,M4969,770976.1723938215,CREDIT,BR,BR
C2511,M7688,348348.4469143424,CASH_OUT,JP,IN
C3324,M3330,345263.5522554171,CREDIT,AU,US
C4146,M5442,576786.1447195399,CREDIT,GR,GB
C5234,M6136,684458.9663177107,DEBIT,FR,GB
C7745,M2718,707578.6408483512,CREDIT,GR,IN
C1721,M6132,959093.6389760571,DEBIT,JP,FR
C4046,M6214,876168.5660731503,DEBIT,IN,JP
C2344,M6178,53816.42855285785,PAYMENT,US,GR
C4475,M2647,660058.6461056233,DEBIT,FR,FR
C6661,M4854,201563.69651151478,PAYMENT,AU,GB
C5172,M5300,143077.55891835317,CASH_OUT,ZA,GR
C3788,M2472,173848.17007337496,DEBIT,US,US
C2277,M1325,242850.35652177426,PAYMENT,BR,GR
C3993,M7551,611308.7083962664,CREDIT,AU,ZA
C4649,M5077,866133.4183524576,CREDIT,FR,US
C8264,M7822,224635.5872817493,DEBIT,GB,US
C4749,M6566,227337.92190822284,CASH_OUT,US,ZA
C8764,M8325,431741.4486830884,PAYMENT,BR,GB
C1701,M1061,581447.7940312352,DEBIT,FR,FR
C4458,M6178,499222.7835121133,PAYMENT,JP,AU
C7984,M5061,469244.8478554257,PAYMENT,IN,ZA
C2331,M1060,267608.0663016879,CREDIT,BR,IN
C4030,M5463,975416.84843218,TRANSFER,FR,JP
C6494,M7221,761892.965713508,PAYMENT,US,IN
C2494,M3565,954124.2434388334,PAYMENT,AU,BR
C5047,M4243,689040.2648881562,CASH_OUT,ZA,FR
C6946,M7757,386882.96917612414,CASH_OUT,GB,FR
C6989,M7365,551097.849698851,CASH_OUT,GR,GR
C5603,M5792,534751.0086656153,CREDIT,BR,FR
C3173,M7738,805586.9883776077,PAYMENT,FR,AU
C1809,M8363,583907.6434992595,CREDIT,GR,GR
C4942,M5855,608313.1394986708,CASH_OUT,US,FR
C4145,M5319,278276.00094299036,CREDIT,ZA,BR
C2071,M4397,633063.4785498771,CASH_OUT,GB,JP
C1396,M3101,135437.70132798477,CASH_OUT,BR,US
C7676,M2261,958488.8614700664,DEBIT,AU,BR
C7374,M5590,16755.724265163466,CASH_OUT,GB,BR
C2976,M1705,183411.0660675007,PAYMENT,BR,BR
C4331,M8637,709681.5006419134,PAYMENT,GB,ZA
C5956,M1593,980916.8711448918,TRANSFER,GB,GR
C5408,M4210,285910.74901823344,CREDIT,GB,GB
C3026,M3415,994909.2172081287,TRANSFER,US,GR
C4621,M4907,853638.276676249,TRANSFER,GR,AU
C4493,M6502,657504.2123165374,DEBIT,JP,US
C7061,M4000,539322.7461932976,TRANSFER,GB,AU
C6830,M6205,748354.1005120464,CASH_OUT,GB,AU
C8017,M2636,670683.1472003475,PAYMENT,GB,JP
C1390,M7199,560299.7675412995,DEBIT,GB,GR
C4410,M3985,544514.5721126689,CREDIT,GR,FR
C6321,M5619,466301.9744239891,CASH_OUT,JP,JP
C1882,M6991,51953.73212711759,TRANSFER,JP,FR
C4523,M5179,806707.3542922456,DEBIT,BR,AU
C4578,M7435,673565.792533873,PAYMENT,US,AU
C8392,M5904,786070.8972393847,PAYMENT,GB,AU
C5234,M8080,766685.201178284,CREDIT,GB,GR
C7529,M1516,205583.1410817254,DEBIT,GR,BR
C3406,M3950,308008.3886074049,CREDIT,IN,FR
C6627,M3500,48707.05441644996,CASH_OUT,JP,BR
C6256,M3111,150375.2519318599,DEBIT,US,BR
C4816,M3012,815807.3835222612,DEBIT,US,IN
C5480,M5489,206369.02923889286,DEBIT,US,JP
C6719,M2228,602794.4152720127,CASH_OUT,GB,BR
C3539,M5896,341676.6507505547,DEBIT,AU,US
C1610,M7053,309484.4401460236,DEBIT,US,IN
C3360,M2273,361201.16576344223,TRANSFER,FR,AU
C5143,M8964,21934.365921119857,DEBIT,IN,AU
C6773,M3377,332768.0679529071,TRANSFER,US,JP
C8059,M6621,253018.64252016068,CASH_OUT,US,AU
C8517,M4442,76982.98508286824,CREDIT,ZA,GR
C8708,M2604,139986.162505693,TRANSFER,FR,ZA
C1562,M3009,759188.1909961525,DEBIT,AU,AU
C7203,M4895,650061.373842947,CREDIT,GR,BR
C2836,M5786,468169.8059271512,CREDIT,FR,ZA
C1047,M3521,964313.1861882409,CASH_OUT,GB,GR
C1090,M7062,153214.234832193,CREDIT,AU,ZA
C6441,M6755,433980.9894619656,TRANSFER,FR,AU
C6962,M4665,903425.5690355714,DEBIT,JP,BR
C8671,M7374,985218.295484758,CASH_OUT,AU,ZA
C5500,M8134,255925.4351009415,CREDIT,ZA,BR
C5523,M1708,241472.5877351413,DEBIT,JP,AU
C7289,M6112,404552.8679057661,PAYMENT,IN,GB
C8326,M7495,527711.9168917933,DEBIT,JP,AU
C6280,M5197,682010.5757373854,PAYMENT,FR,AU
C5542,M2905,276251.00842563505,DEBIT,US,IN
C5881,M4762,174328.33824358878,CREDIT,GR,ZA
C2567,M5450,660498.0972697588,DEBIT,BR,GR
C2479,M7539,271515.68179569993,TRANSFER,GR,FR
C4099,M7445,896302.3106013113,DEBIT,AU,ZA
C6818,M3664,647216.3972662078,DEBIT,US,US
C7938,M3747,629910.3956799061,TRANSFER,GB,ZA
C1265,M8062,451073.6037762735,CREDIT,ZA,BR
C8312,M8456,27780.573314801044,CASH_OUT,AU,BR
C1847,M6312,146458.02991138745,PAYMENT,IN,ZA
C1950,M3994,458986.72166452167,TRANSFER,AU,GB
C4382,M8140,436108.51021634054,PAYMENT,FR,IN
C6582,M4544,264406.38199241535,TRANSFER,IN,IN
C5890,M8707,360467.60143930535,TRANSFER,ZA,FR
C7105,M7591,878621.1587906431,PAYMENT,GB,AU
C5587,M3908,570451.3560092021,CASH_OUT,BR,AU
C7244,M7486,711010.5880983203,CREDIT,GR,GB
C8966,M5077,311150.4258755564,CASH_OUT,JP,ZA
C2618,M4655,818061.4664588501,PAYMENT,GB,FR
C3845,M5941,3851.085738781642,CREDIT,GB,ZA
C5370,M3225,970669.9579313567,CASH_OUT,GR,GB
C8995,M3305,964958.6441293602,CREDIT,IN,BR
C7982,M1621,148229.85916983863,CASH_OUT,AU,GB
C4529,M6119,218349.78670118068,CASH_OUT,GB,FR
C5931,M3883,639832.1810635234,PAYMENT,AU,US
C2002,M3897,71165.73522752586,TRANSFER,BR,JP
C1028,M7482,52439.80166158315,PAYMENT,US,FR
C5866,M4501,872215.8358265243,CASH_OUT,IN,US
C3546,M8846,746195.0880379827,PAYMENT,IN,GB
C4770,M2926,286975.06056449126,DEBIT,AU,GB
C8739,M8200,50164.019147765495,CREDIT,GR,GR
C6088,M5099,253684.8432974706,DEBIT,GR,US
C1321,M6136,476635.3295925494,CASH_OUT,ZA,AU
C3728,M7198,669206.8053135793,PAYMENT,BR,US
C3030,M8181,371184.55703989265,CREDIT,JP,ZA
C3363,M1671,335857.55698000075,CREDIT,AU,GB
C8540,M4396,468333.8729391047,DEBIT,JP,FR
C1070,M5686,96629.86519839709,TRANSFER,FR,FR
C6531,M6548,787153.1263384875,CASH_OUT,US,GR
C8857,M6961,306175.39669947914,TRANSFER,AU,US
C5876,M3541,871536.2748410574,PAYMENT,BR,IN
C4043,M5460,526305.7642254782,TRANSFER,US,FR
C5491,M4054,79634.0431776598,CREDIT,AU,GR
C2014,M5883,750245.6460925665,DEBIT,GR,JP
C7925,M6808,23951.211446722,CREDIT,US,ZA
C7698,M1256,588420.3916151174,CASH_OUT,JP,GR
C8251,M6476,534619.4495468292,CREDIT,US,US
C7931,M5318,151857.4455079498,DEBIT,US,JP
C3366,M2762,207501.6989983735,CASH_OUT,AU,AU
C4094,M6098,438222.6831668304,DEBIT,JP,IN
C4574,M7872,95406.60256627365,CREDIT,ZA,JP
C2795,M8488,7846.279211193964,CREDIT,GR,GR
C1578,M7931,716758.0116945474,CREDIT,BR,GR
C1923,M6062,586780.716006082,TRANSFER,US,FR
C2929,M8839,217674.3887476198,CASH_OUT,ZA,JP
C3279,M8826,955214.2611861031,PAYMENT,GB,BR
C1095,M5433,537365.9692297596,DEBIT,US,BR
C4664,M5446,422610.5658921111,PAYMENT,GB,BR
